0xf814c05dd308e04145f301dfb96ff9faca72e29a,3
0x370d28491012b433fa9282db52e585c6ae6ede16,4
0xafedf843fb4f07af87c68dd91190e7d3e24110f4,1
0xb152741ae1a83e0ce86d392de92593376b0fd63b,2
0x1f16b282e6a2e2f700897c0ba80609382e2ac88a,1
0x27ee2bf9947e145b9d6cb2a6d014537be12291f7,3
0xafa7ff986368a59e474518455f1b0b6f0ca2f7a1,4
0x5001243973d82e0136c49662e7af05c6be0aac2c,2
0x4536ae51d26a885d524b70615eac1fe5dffb1d3a,4
0x231f04fac730ef1daff9c0baeb26781ca3882026,1
0xcc89ec35fcecc62273603b6031f93ca692a54414,2
0x2e32935bfd5b2718f99bc8fdf8b37c16811f7d97,1
0x117c56c7d2064f39c15dc0df700f8c54b8c191d5,3
0xd7defa67ba53d804de3f29a106f3803f48c6863f,1
0x11c516d334457b11e78f67b38b7d69eff12cd52b,3
0xf8621ac60fde06da492f219bdaa7b2e113ad44df,4
0xd23775aa249a89dbfa1e251a701dd3969fa44fb0,3
0x13a0b979089d609f54c1598cbd57954f9eb11ffb,3
0x8e5e01dca1706f9df683c53a6fc9d4bb8d237153,3
0x782c93e1c530a283ef738a58b5671a8fc2d8153f,1
0x2f854fff050b52d4b6311723e441d5d24430b868,2
0x3eeb5bbe2a6aaa7e9d6a56306c0354d298191dc4,4
0x4d5d947981226778c9deeee8644c069c6cc4babc,4
0x5fc119ab880c1910237d55b3381021d185c7f34f,1
0xa098f988a944beac1f954c2edd6a9b439c1ce25b,4
0xcf8743ed063bb63022a7d166dd93b7c35d2cbb0a,4
0x4da0c11a1d855b658db55ac9a2a6d82c2794e839,2
0x1730cbb12f7bb8e52646cd6815022daa095baf10,2
0x46c8458081d1f7f66aaee45a2d8e39b0c5eb023c,1
0xa69c57623ccf7f9fbf7fb846d23afb1bdc0ae7eb,1
0xbb78645333c1c594965ddce981b22c026e1592b3,4
0xf690ed0baa0879ebc3fd094b95eef85a4237a30e,4
0x31e99699bccde902afc7c4b6b23bb322b8459d22,1
0x41f717457365828c52cbc75c1f7f211838d133ef,1
0x8bd5b5d9fe2c577a2932a6469374225ee889e3a2,3
0xed4c6f44ca06a95a2d3d8aee135ff11179e35b0b,4
0xfd63bf84471bc55dd9a83fdfa293ccbd27e1f4c8,4
0x469b2c510399dcfc6613c67cc9f4b0ccaa61dd42,2
0xe0b8c5e49d384ca396e8471feb57a7d72e9f80c4,4
0x364a5e1dca721304f079932baf879ffbf1d81feb,1
0xfd606de939ada8b8bccdfdaa46afd9d4f9bd6124,3
0x44624e49ce8abb1d4e89ed6bc65fa1ff87e27990,1
0x7e633df4db5027718d4b46bb2b8cdaa8f25e87db,4
0x964167209c71a0d45d89469c118213884c232054,3
0x1d4e1317d147aec6c28eee3d9abbf6a8b9f8e99c,4
0x9fb6ac0b048a52fa5737988df4bd73d392376e98,1
0x157acd302208b03f82a76874b249a4c49f89e70b,2
0x25951612e4a3669b1732b55915e55c73f3585aa5,4
0x5d490c4a0b5d12c317e24d5198becfa304f72929,2
0x47668bde7803c838e1fc603c5c9a218bfad9c156,3
0x460e1cc725101c95efecdca242ebcc91623d281a,2
0x959d02855c06c131d126e2477ca3f5a3db19caab,2
0x3a31d9d9120013a2f1f55ce45068ed9ce4795e9f,2
0x97c6809962f04bc97421b2f07fe971fc4bb8cebc,3
0xb3f5c7f3f25ecd0306780b903d60fa45945e284a,4
0xebe10828271ad0b09f581760b99aeaac1e8cbffd,2
0x6fd6de5ba9f70f00e2d916f722fa4b5e26278dc7,4
0x3d4b515f1e3bbb9cd76fa93dfc04abdd67c915ab,4
0xd411a5685702aa666fcc649f33ea4f8c33bcbc33,4
0xaf61b0f9756163709a129f60c2192876365d13d5,3
0xddf602dcd33626164b5904e6b9ec37fb04816a2d,3
0xfa2057493d02fa0cb7020214afc14c64fa3f8b29,1
0xdd92da1fd3f4be000dca5aa6dbb034110b6a64d2,2
0x969a053968b0a7ef3f3734f36f3045293516f44f,3
0x3dbd768f8099c37e2cb68a96ad6564f2b2d5a0db,3
0x170789528a4b2e035fb1d0b4867475aa8c7466c0,1
0xcaf3cff40afe8f65901de241a7835c1b98688566,3
0xf735fb5e1a898f8c266258109a36e1dbf82fc20a,2
0x664fe01207dc37c84a97a8dcdc28bcc1da6bee57,1
0x890b6f3a9de2fae9a0ec2398a63890b112cc5b97,3
0xf7f08751dafad4a8819c549c54a5471e403d1352,2
0x7d56867ae0fd8de19f8caa03e62fc8d95d0c065b,3
0x2f76bc2dbff9632c4b4063f8421bbbbacc0f0809,3
0xf46c3c1fe0f39d072cec647fe77ad379386e919d,4
0x5b58889678fe7641ba90e90e6a42dc6a0aab7335,3
0x2ace737c4e7ea9d27e2c9ff8f10c45b87855b20d,4
0xf8c5c6e6a418be68296c72e95902524924df056c,2
0xc10f61c32353558d7b5c3d74ef013bc245a9c29c,2
0x9115a0a114c25fde83551468593e76ba4821529d,1
0x4219392b9ede017120723094124066debcedcbf2,2
0x1133d9434b1890b826d81d13234984f8fed5de87,1
0x08813872a4e0c7c67d09e5d4e878c5bfd475c648,3
0x98f2ecb45b311bde728ddbe3d4488407181cc988,2
0x4b4c605a56dc288d03da3978fc9b22716e55770e,1
0x924819e5238545bedff0cac2c01326099d08cb5e,2
0xe39bc99b80a9efd0f14f82aea1406eee93d456f2,2
0x0e8bd79b5b19e326cef680d18262b43746de1f80,2
0xf4f87b3d06db80c7f28a2082dd9181cc48fd6ff0,4
0xb8f4cd0e46ae8071fa4973aecb858e7134e007bb,2
0xe6d30c47c19118d67f09cc395f9a50c8df3a4e46,4
0x316c07782581c2f956db3ab1d08215ad2f9c6dd1,3
0x921717352d4094e5f89d87273eb5213f23dbedab,2
0x117c56c7d2064f39c15dc0df700f8c54b8c191d5,2
0xc986e31f13584778d719320af10b53f57f8d524e,3
0xdb6ef4c5752e47a3dd6fe408008df3a820bed2ed,2
0x1d55c0b3750436954d66ca411796f6b40e0dc924,1
0xdd249381bcf95b8a7f448922b0f43c360a265fc7,1
0x5a135930c2353dedcbc332baf3241c125365fda7,4
0x80979a44894c7fa1f7f560778c0336246bb0cd1c,2
0xb27d058c8c64e0fc6dfaf4860d271d51b27a5f88,1
0x99eb4fb37d662ba4f94ad400cd71ac05483d9fc2,1
0xdecad59242d5e5aa2d41d7061a2086d02d56ddb9,4
0x5b99e41dc37553a8acd9ba10dd8ef3791464e8f5,3
0x900a7b05cb1e3fbcd699f8df9c9399ff9d1cbed2,1
0x848b36a53badaf78f663233790a9fb396fbe9acc,2
0xf7022cacffbde92a39b90e6efbf1d25b20191762,2
0xeb6cbe5329902d273b4ea1a43d84618f60ac3095,4
0x8efb87fccec90b884f962ab204677640fb0f9a45,2
0x60ec8b03ec2616a582818ed5fd8d409372eee180,1
0xd6087525b08c1679709844475725073fdfded5e3,3
0xc3f30b3469c29caa7953dab8e73168b194fff26f,3
0x4fec8de511f457ebbc803bc56aa16e01b819b919,3
0x6fd6de5ba9f70f00e2d916f722fa4b5e26278dc7,3
0x112af92409b81bd996cd3aa6d33d366e19230fea,1
0xc69efb4df333115b6adf93aef11a36c0d9305bde,1
0x3bbf8d701f5356ea9d75f7a3892972b27d99ad47,3
0xeb794215e8ab99e3475cc69f5fb2d983bca00fec,1
0xa8d4722b49d87bb6d136cc8dfbc85ced1c69a504,1
0xa77f750ad214ea6705c972de9da1ca30b47fb03a,2
0xaa95baa6271bb2de52e4c62c6273631cd0b5203f,1
0x332c81b89c860e68dfaea87b348c50b731e42efe,2
0xcc6c69684390dba0e3022e95d95ac526c26e71cc,4
0x41c38ca6059da5f89e978c3cffc81b7ab6f357e6,1
0x5700cc3edc59047d5ff0663afa17c63c57e2a61c,1
0xe2c10a555b2163bdbb6182919d312ac722c8b0cf,3
0x4c6615660c950dba762ed5503e5916e57aaea5ce,4
0x706ddbd813b12dafdd9de81cfc715a11a119741e,2
0xd411a5685702aa666fcc649f33ea4f8c33bcbc33,2
0x8575d83af23507c521024a8898066c1d72115b11,2
0x8575d83af23507c521024a8898066c1d72115b11,1
0x10f546a6f4d20d91e5a8506124384759c9f4bc79,1
0x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,3
0x3cc16e4e54779b28db19b062ca9a6487d0574ae6,3
0x4bd4806c28c305ea4a03e77becfa7f88dd242142,1
0xcad0026742127be48e44c621d89d6b1641fcdfdc,4
0xf3e6e119972d9fbc06d34919a5eece4ab5e47975,4
0xf6c1add2d4665f63907e3c4359edece40e6be9ae,2
0x0751633a5f55cbb26cc6abb6b39648b12ebe70c6,4
0x434eaa43751e17f1488c077d28c22e7959eea4ab,4
0x4fec8de511f457ebbc803bc56aa16e01b819b919,4
0x344a81c457ce524e348f017c2b65bd53b3542807,1
0xafedf843fb4f07af87c68dd91190e7d3e24110f4,4
0x83b20bea924fa09f3d1331ba38aeb752b02e20fe,2
0x498851c01dd747c4945dec3d23d1e47eb2c5edfc,3
0x2ad8bbd994da0862688d7b8830ef4e4121944142,3
0x4e04a5320ca2e6278c5192136e6992659dcf4607,4
0x8dbec17c2dbc2766cfb1acfbf0e50994b89d67ce,1
0xa9ee039208f214d8ffdd6a8b4e14f9a56fd77e0b,1
0x5c2cb5db7461a4773b3abacad11ca765196ac550,4
0xde59db2f37989a26f74082e34a8a0db5d4ce6f54,4
0x46290baf7f951774a74c027a5eff167cc1f67156,2
0xd21023d1d654b1c90b5313542f358571b7482a23,3
0x2a2197bbcf92bdf93e1fd8004b8e115ad1af775b,3
0x3978bbf0391e06f8c2700c5f80083cc7bcabe923,1
0x61a49f9a9d59196cf72a694a6e74b6600935160b,3
0xc0a8d7c093ecefd6f4aebe97172731c6a5d5fff6,1
0x848f11e9c468be9ef6bf5f1daa742e6adf25d7a7,2
0x996c3fbd3edcfc3799949540d61cdfaeed1ce2fc,3
0x8e5e01dca1706f9df683c53a6fc9d4bb8d237153,1
0x04054e314dc997aa673846f771788993bb5200f6,4
0x995a8c6828c91365b09d26c1c1530e15e5665248,2
0x0a04362fbdc46b8af04e26246fa07cc636a7790b,3
0xa127753313320ba499d4cfea9188b0253905a674,4
0x5b18895185025de0abd5ba342ccf2e9f3f7f7291,4
0x51ad94538605f8e5ca232cdb7adee26046f9e457,1
0x4ae4974f9e680415fb12d295fd326d47e8ac1fec,2
0xb0f705034feccced5b3e984b3a567150793fbe57,1
0xbf56d862dc8a3bc92d6197f3678929b03a009404,4
0x6493dd252e7dc76a24e719f08a4394b877d69298,1
0x3aa94cb60ff74b7fe65d4b5d2ef201d5dee7417b,1
0x691d41533df56dd9b26a2f76224378b778885bf9,3
0xa254ac62f359b9a42890a6aa92cfec8fb1f205e1,4
0x428f1d155fdf23ac6eda1592471ca1817d2454ea,4
0x0751633a5f55cbb26cc6abb6b39648b12ebe70c6,2
0x8e41039f7542c6037d938a3a590f55858322f936,3
0xfd87d3cee84ec4b21b6e6fe8965ef22bbab6c687,3
0x8c4eb69f28a87a6019d361675ebcd31f26ea28fe,2
0xf619b1ad7b7525ad492733573724254451ae60b9,1
0x7b839d5cfaa239e828004e0963cbdc055969224c,1
0x7ce51bee9fdec8944b8ce910a4c80916cd00fa55,2
0xc75dc0a1df7636798ce1820fb8f5ea6ff5a7e2d0,3
0x31242a62f76aec547f00e484b44fab750d72be80,4
0x68fcf4d9d06f8d2185292f7b6c5ce171a70c990e,2
0x00a773d56139f90e4b328c356c5063a27d74a4b1,1
0x43c0045bc5a655a1fe1e066a5b10f9421dc5c472,1
0x60fb029de9ce6db8a3ed1ccb89fb3bb87330d17a,4
0xf07c3957e198fee430c33bd27ab9303abbae5a40,2
0x6d2a6eecdb13fa3c604328e80b5f887ad297e7b7,3
0x745d175fd6efce85d6c43e27b63178b1f279cb6b,4
0x9fb6ac0b048a52fa5737988df4bd73d392376e98,3
0x6e0d0c9969c493cfb5613c1077edda36b0ee6c51,3
0x3ef52faed4158339f84822f7c6a772fad9d2f11b,4
0x3e4a503ea62ff44c9611c04cf2a46ac8eff3d053,2
0x277b173390d5a1ad6248ce357ea35fe34d975846,3
0xf7dfb8e4171116ff97917b55ba18ea68190aeb87,2
0x3cc16e4e54779b28db19b062ca9a6487d0574ae6,1
0x38c501b16655b8f34ae15e8951dabd9dbf7fe774,4
0x78fe376a9ba450b3a633afbabf423ad1d47ed5b8,3
0x9a6d90f10736f061ea938dfef056fe9d183dc961,2
0xaced59b647ebd79bf917e35af592f7f23bc914fb,2
0xa07916b911618871f1de3d53c591baa52624750a,1
0xdaecbf2050cf3eedbdecc3e0667cafcb216a8630,2
0xa77f750ad214ea6705c972de9da1ca30b47fb03a,3
0x76a588cc12f2e8e18e6c904ed7b63c01f03f2dd2,3
0xff633a3766f207ca54fef2abf648f1475e643532,3
0x4aa856230692dc6b8cb9f5afc90593dbcf5a09c7,3
0x4da0c11a1d855b658db55ac9a2a6d82c2794e839,4
0x21dda7cc4f6088c47745cca6d5de5a67a0170774,2
0xd04c453461a77b342fea9d1fec55861399401122,1
0x995a8c6828c91365b09d26c1c1530e15e5665248,3
0x65975c96debf1806f4eb9e216ad73dd12728d6a0,2
0xf35c5dac44a2d96a5c6a2f7ad642d9a5de852df8,3
0x8bc27b0e6bc9e214eaa5ffad10a72ead932a265e,2
0x37e0bfca543b9f94df91c9032fe6677716c4d35e,1
0xf35c5dac44a2d96a5c6a2f7ad642d9a5de852df8,2
0x9f12efbfbf0960c63ccbc2a2b11f919bbd80713c,4
0x2da4a7d85ac60cae62f2387082ca330b54d85ab9,4
0x15ca1852f161d09736e4e21ffd38fd42bc662e3e,4
0x7c64ea93e495b27d1f7faa14f012cd4a6b3e0d4b,1
0x2d8304750a8ac17dc1b9a5da1c85c0a55f12c3d3,4
0x2a2197bbcf92bdf93e1fd8004b8e115ad1af775b,1
0xa3827bed6d5fb0f610d5268da4ecab2db8db1513,2
0x52c0e2b66ee82ea1c4dcf66f37fb69926ce864ca,4
0xe80977f831f1eb1c75bac90bd35d09226b2c15e3,1
0x4fac6a41de8a3cec8a3d0ac4d3122efc2e31004c,4
0xef9d571a40bae2128d7a1325346f52ccec7a50cf,2
0x378320b5c5dfddcef82a5a285d3a4a4bf5d681b9,3
0x33480f7fe53f7c105b3a0fbffc3f6a966bfc8aa5,4
0xd01bf1342a9b01906909334390daa9060b9d710e,3
0xc1efa7369a4b5c33dfeecdbbeb41fc82590720a8,1
0x93b1c245def59b629be7523caf4f45e59fae6aa5,4
0xa436ef5a5026ab74290ba9ee57524aa7df4b567a,2
0x6c5f0124693b1f82c6fea0e73031c028307dc816,2
0x65c1425bf0067d3855b72da10b2040c2e4942675,3
0x1d7e23a8599df80853f01ab8020b1d979974f21a,4
0x4589f546750dfa54e1ccc381caa10fdc3e4b5f87,4
0xe8e879f24b03a69e2b4d4aa8d408010c1ab4042f,2
0x5fbd3fdb0ba828332e0c2e65e80316e022578b4b,1
0xca79eabd69668fde1e75093c7da0ddec4f596b5e,2
0x05ac52692bf199f8bad152dffe1e0660e2f10ef7,2
0x7e633df4db5027718d4b46bb2b8cdaa8f25e87db,3
0x9b7061023cd42263448d48c48572507f19f39b78,3
0x80979a44894c7fa1f7f560778c0336246bb0cd1c,4
0x0ea4c2d2be55a2aa17ccdde04970d9ef7da29f85,1
0xb6960df8014086b894864ec00229b177892c9275,1
0x2a18c8586c4716686448ba29e649e5c940af0d7b,2
0xd5aa581ee5d9033b2e36811869781043b1d571a6,2
0x17338e66de634913546f0ca09c4183e762e9696f,2
0xc10f61c32353558d7b5c3d74ef013bc245a9c29c,3
0x14a3d8a42a150ed30659e7a055bfc1fa9b360044,3
0xa6d04d44e8f4950858f969b4a42a7af3a33639f3,4
0x8b14bc8801ec6d9244f43ec37104a5a287c122fa,1
0xb63645e7d96ed194c6379f2d1e856a8100e4178b,4
0x329b3bda9e6b657fa4666febdf914df89fac08b1,4
0xbe5d5878de4474d4b5d7fc763fd9690bf67c72b0,1
0xa94b40c53432f0576e64873ce1cead1aae62fc90,1
0xf35c5dac44a2d96a5c6a2f7ad642d9a5de852df8,1
0x991264c33a3cc66dfb549d07701a64d0b685f711,1
0x05a5c73cfea235bb82b6b6c203cb7871fa0fb22c,3
0x28a1b6a3ea26fce04e1ef889d27ad34845ffd31d,4
0x300e2a30740ca7c99bce60d56914f2ab28de4f35,2
0x8d4ab4bc2a5d434e63bcef48086a43cbc0ae2a14,4
0xec4454e7c8062bedf3f2f719e73671c6e9da6efa,1
0x565b5719aa63601f269d3b797f3ffcafd5103e06,1
0x1c258df3535edb0c8811fceb40cc30aedf7914a3,1
0x008ba48b1c005edbc76d75c7143c868576f1fbbf,2
0xc307de9228c2efbc5e3fa2d02330f8399998e963,3
0xc1efa7369a4b5c33dfeecdbbeb41fc82590720a8,2
0x44056a3ad45b2beacbffba2e3f088aefa1e785f2,1
0x962756880ab6a0ef4893147bdbca0ad475271bd2,4
0xcafcd62114cfc1d16298a1cfec409bca139c899b,4
0xb4649884b76c96aad4739aed958de7baf6c418da,4
0x1730cbb12f7bb8e52646cd6815022daa095baf10,3
0x4219392b9ede017120723094124066debcedcbf2,1
0xe53bf833e00d217f849a53f015adcb36865327de,2
0xd86a1bd715a666c0ea4c7244994777476443f9c8,3
0xbefa1156fb87b82c5a1231cb005097ce680cc74d,1
0xba6e0cb1c117e5e804c1f4e6f5cc479907f3cf49,3
0xf7476db5b717ac661c027e684456115ab1e728c3,1
0x3a85d2fccb6d547fef9cbdfb0e8ba354fd264416,2
0x919168c4192a9d64b51a1d6514ebc5690027d912,2
0x796b0389b596c35d40ec0bef393c46012bff180c,2
0xd0b4b8dc67ddfb92b876c8ceadfea0770f631354,1
0x848887741b3e38233cd858c5dd7b48ca9197fc08,1
0x93d522e003bb5c138f8d5a00fcbb0cde9a1a5283,1
0x12f4b6bdd718326294fa171605b4cac8554ea38d,2
0xc9ad6cb7b2cd3b85e5099ffdf69eeb592d31a867,4
0xcdd47da659cc1b57291d925c66ef1e47199cce91,3
0x27b295ffac2261a6204e00500452a97eccba8ea6,1
0x64115952aafeeba2d8006f54c49669afdbd860b2,4
0xb9aff488efa59576e9d91160e3309f4f8acc1d6a,4
0x7e02972597dbe5c1b5f098496a67f7fa5e81058b,1
0x71728c9c0b88eb250494719b2df8049a6c0dc18d,1
0xfed6b9243748e5a5bb5c1f373fd7da9fca235334,4
0xd6aeeadcf111f182fe36774e1b35cc7a24a4ea77,3
0x5a8d06823ef092e5f22d55f851f343cf46d08246,1
0x81070a80918c25b83c4e67c9a348d4ed44f46b72,4
0xf749fdfb64a241e4b9476897ead1c6a7249bcdba,4
0x176b8c8dd7657a011fcac694364e69cf011980e9,3
0x542e81ea56497e6959cea58947cbcd29a1ce77a2,1
0x7eb97437fdfa3e42c13eb36f2d61e2d12fd3ab02,4
0x9f67ee9c1f2bbba975b3b2759657ece2aba2aad7,4
0x1bcdcc1f1bad21fa62d9ea0d6406a113e924fc09,2
0x20a4dfd9f50e79bb3106ffe15a82339584383705,4
0xeca050e047c40d9e721fbf6e40cd00f6254017c3,2
0xbefa1156fb87b82c5a1231cb005097ce680cc74d,2
0x4ceaf2a5577457631dc77b8f6f24027d42a248d6,4
0xa8f88caaf201b307a4957713f9d106efb289ad71,2
0xcdd47da659cc1b57291d925c66ef1e47199cce91,4
0x6d8bbbfb01c33603920546ea470da8a7aefea267,4
0x2f8cdb7887111b5c52980c6e3034d627e4a96a33,3
0x520d705679c6aaf77bf8944bd21cc39ffb106f1b,1
0xf93860c51cbd97330a5edd7b43d1b7bc7434c2ef,4
0x92ab4765114d0f4eaaac6e8d8c95cdff20c64a92,1
0x8c4eb69f28a87a6019d361675ebcd31f26ea28fe,1
0x255c525cf2ddaccbbbac70546fb24568faa1a036,1
0x942a79202a94222819466594d6a0854cfea082cb,1
0xa573b5e3dcb1a4e173b916e47daf826e2a8ed4aa,2
0xa3827bed6d5fb0f610d5268da4ecab2db8db1513,3
0xa52126809c92a62ba2f2966b5d8ce695a802da5e,1
0x3f81f841f7294cb5cf5fd660400ddad6cff83381,1
0x2da4a7d85ac60cae62f2387082ca330b54d85ab9,3
0xada87c245ce2dec669d41d1ba1de2502cbd33302,3
0x1c966af32474528f3db03c9b1fec1ff8c7e4911c,2
0x900a7b05cb1e3fbcd699f8df9c9399ff9d1cbed2,2
0x99e8d8907792c119347ff1a3cc38ea0be95e89da,4
0x5719587059f343b47e4fc59be681682318e30516,4
0xeb5472754882c7f6662728daa655321f2d28f5ac,2
0x94c732aae0b82cb594b9c4f61e7a8779003b8773,4
0x7417961b105c29658ea93cabca4391c751e2018a,4
0xf7e158bd2b6e79ef2f2ab72ac6cb2fea239c2a9b,2
0x9f67ee9c1f2bbba975b3b2759657ece2aba2aad7,3
0x344a81c457ce524e348f017c2b65bd53b3542807,3
0xf690ed0baa0879ebc3fd094b95eef85a4237a30e,2
0x3aa11fb3a489fde5a88801e8dac7c164b8b6d90c,4
0xc801570b6b9279b5135c216ea9dca4f763dbf7b6,4
0x748db5c9952f47081f081768b3d92d4dd1e5ad33,3
0x720b0b907036b3c00e91c7c0c185b5dd9e882a1f,2
0x6ed9e051e1df81f55826c6cc6ff98a577f592640,3
0x633ff2f3b6bc86047c33106d04cc02709767310a,3
0x521dd0ef9ac957174d8021b7745b48ec129e38a7,1
0x88c9bcb9594d02d9cf06a430f3cde5c16c85ecf1,1
0x69ac8b337794dad862c691b00ccc3a89f1f3293d,3
0x046d515d01ea0d199f71c9faa487db92cb76e244,1
0x44056a3ad45b2beacbffba2e3f088aefa1e785f2,4
0xa3dc49a00d594c866adc40015823df753a1c550d,2
0xf601bf3c5c62b546caa55ecca297667d0686ada0,2
0x5d482a096e2cc27ccb3cb492d03894461fcd513e,2
0x92f93fadcacb86f6bd163a87a0944341b838cc62,1
0xe4466cdb7d3e32f905e0e940d5ea9ea75b13226f,4
0xd557fb7922680f09202545a75cc6ae35a1c73c01,1
0x096339c333e7369e96abaa72f0f031bee8884967,3
0x453e5be22dd740541321105cc013d234595a61ff,3
0x428f1d155fdf23ac6eda1592471ca1817d2454ea,2
0x0a04362fbdc46b8af04e26246fa07cc636a7790b,1
0xdabbae361ee98e3643f6eece82d0b50df4d6eaf2,4
0x1d0b4038f51887469fee0e3c2168a2a2717011da,3
0x2884b1d9d161bb837cee99e7853d0577cc8628c6,1
0x4d5d947981226778c9deeee8644c069c6cc4babc,1
0xae8e8fb43604440c6865dc076eb0a66429269bbe,2
0x633ff2f3b6bc86047c33106d04cc02709767310a,1
0x0a5abc4eef196994abb9cd34fa8fe9229ce53e4f,3
0x962756880ab6a0ef4893147bdbca0ad475271bd2,1
0x34d1c8f28aa9b60d863dbb38e53422998af5798d,3
0x1e749bac933721a73545c0f9339cb730c0985c93,3
0xe4529da64470340be1029e2d4c80ab406f7a264c,4
0xf9cf3f5bb025a260deeb2e20861248c4894a42a5,2
0xc2c1b88760e615c59f8c9efb42a7d3604da82626,1
0x77a77cbb38fdac42e42bc694269a3bec2cc4947b,2
0x5d3f1dbdcd6aefdfd5a5949f23020ec603eb2e62,1
0x998b8c893ddf59bb0682281fb5cdb3754ab96616,3
0x6c5f0124693b1f82c6fea0e73031c028307dc816,4
0xd2ab8d4477de157d7a4921e8ae0c90f969c084c7,3
0x56eb95e67b84ac62d79612ca796e1f5dd6e67c83,3
0x6d5ebdda473c81fb8f3c517e19925913451852ca,1
0x0b461468951c17801fc368c2343c3872a2e39117,1
0x5c0d560764501807040461c21b951cca17082440,2
0xfd87acb6a745ecbef502f176731f545381eba783,1
0x28142f32380eafcb2e6fc36ffe1b50c307cecdc0,4
0x7710eb43d29483789a1e53aefbc6ca929438c4bd,2
0x168e93b88f7b13887955cbb80ee1bff777805450,2
0x1e1e33d4bac69f3f3c894e6c9821652fd449df61,1
0x46c8458081d1f7f66aaee45a2d8e39b0c5eb023c,3
0x0de8947c2abd59c201e5ece142bfcd22253bfc0d,1
0x9d70dbc70030b4a935f6f4915b8a4cddf7c6cd8c,4
0x53551d40666223f74a0cf14fc17636f2804a0945,2
0x063fd26d4b3a91786a9e74de2419aa9e2ad13f18,1
0x1967513329b78bafa20543174a48e67b704f8639,1
